,0,1
4192,1262,189
4193,1262,669
4194,1262,670
4195,1262,671
4196,1262,672
4197,1262,676
4198,1262,2128
4199,1262,2129
4200,1262,2527
4201,1263,189
4202,1263,669
4203,1263,670
4204,1263,675
4205,1263,676
4206,1263,2527
4207,1264,189
4208,1264,669
4209,1264,670
4210,1264,674
4211,1264,675
4212,1264,2527
4213,1265,189
4214,1265,190
4215,1265,669
4216,1265,673
4217,1265,674
4218,1265,2527
4219,1266,189
4220,1266,190
4221,1266,673
4222,1266,674
4223,1266,2527
4224,1267,190
4225,1267,673
4226,1267,674
4227,1267,2527
4228,1268,190
4229,1268,673
4230,1268,2527
4231,1269,190
4232,1269,2527
4233,1270,190
4234,1270,2527
4235,1271,190
4236,1271,2527
4237,1272,190
4238,1272,2527
4239,1273,190
4240,1273,2527
4241,1274,190
4242,1274,2527
4243,1275,190
4244,1275,2527
4245,1276,190
4246,1276,2527
4247,1277,190
4248,1277,2527
4249,1278,190
4250,1278,2527
4251,1279,190
4252,1279,2527
4253,1280,190
4254,1280,2527
4255,1281,190
4256,1281,2527
4257,1282,190
4258,1282,2527
4259,1283,190
4260,1283,2526
4261,1283,2527
4262,1284,190
4263,1284,2526
4264,1284,2527
4265,1285,190
4266,1285,2526
4267,1285,2527
4268,1286,190
4269,1286,2526
4270,1286,2527
4271,1287,190
4272,1287,2527
4273,1288,190
4274,1288,2527
4275,1289,190
4276,1289,2527
4277,1290,190
4278,1290,2527
4279,1291,190
4280,1291,2527
4281,1292,190
4282,1292,2527
4283,1293,190
4284,1293,2527
4285,1294,190
4286,1294,2527
4287,1295,190
4288,1295,2527
4289,1296,190
4290,1296,2526
4291,1296,2527
4292,1297,190
4293,1297,2526
4294,1297,2527
4295,1298,190
4296,1298,2526
4297,1299,190
4298,1299,2526
4299,1300,189
4300,1300,190
4301,1300,2526
4302,1301,189
4303,1301,190
4304,1301,2526
4305,1301,2527
4306,1302,189
4307,1302,2526
4308,1302,2527
4309,1303,189
4310,1303,2527
4311,1304,189
4312,1304,2527
4313,1305,189
4314,1305,2527
4315,1306,189
4316,1306,1218
4317,1306,1219
4318,1306,2527
4319,1307,189
4320,1307,1217
4321,1307,1218
4322,1307,1219
4323,1307,2527
4324,1308,189
4325,1308,1217
4326,1308,1218
4327,1308,1221
4328,1308,2527
4329,1309,189
4330,1309,1217
4331,1309,1218
4332,1309,1220
4333,1309,1221
4334,1309,2527
4335,1309,2528
4336,1310,189
4337,1310,1217
4338,1310,1218
4339,1310,1220
4340,1310,2527
4341,1310,2528
4342,1311,189
4343,1311,1217
4344,1311,1218
4345,1311,1219
4346,1311,1220
4347,1311,2528
4348,1312,189
4349,1312,1218
4350,1312,1219
4351,1312,2528
4352,1313,189
4353,1313,2528
4354,1314,189
4355,1314,2528
4356,1315,189
4357,1315,2528
4358,1316,189
4359,1316,2528
4360,1317,189
4361,1317,2528
4362,1318,189
4363,1318,2528
4364,1319,189
4365,1319,510
4366,1319,511
4367,1319,2528
4368,1320,189
4369,1320,509
4370,1320,510
4371,1320,511
4372,1320,2528
4373,1321,189
4374,1321,508
4375,1321,509
4376,1321,510
4377,1321,2527
4378,1321,2528
4379,1322,189
4380,1322,508
4381,1322,509
4382,1322,512
4383,1322,513
4384,1322,514
4385,1322,2527
4386,1322,2528
4387,1323,189
4388,1323,508
4389,1323,509
4390,1323,512
4391,1323,2527
4392,1324,189
4393,1324,508
4394,1324,509
4395,1324,511
4396,1324,512
4397,1324,2527
4398,1325,189
4399,1325,508
4400,1325,509
4401,1325,2527
4402,1326,189
4403,1326,508
4404,1326,509
4405,1326,2527
4406,1327,189
4407,1327,2527
4408,1328,189
4409,1328,2527
4410,1329,189
4411,1329,2527
4412,1330,189
4413,1330,190
4414,1330,2527
4415,1331,189
4416,1331,190
4417,1331,2527
4418,1332,190
4419,1332,2527
4420,1333,190
4421,1333,2527
4422,1334,190
4423,1334,2527
4424,1335,190
4425,1335,2527
4426,1336,190
4427,1336,2527
4428,1337,190
4429,1337,2527
4430,1338,190
4431,1338,2527
4432,1339,190
4433,1339,2527
4434,1340,190
4435,1340,2527
4436,1341,190
4437,1341,2527
4438,1342,189
4439,1342,190
4440,1342,2527
4441,1343,189
4442,1343,190
4443,1343,2527
4444,1344,189
4445,1344,1140
4446,1344,1141
4447,1344,2527
4448,1345,189
4449,1345,1140
4450,1345,1141
4451,1345,2527
4452,1346,189
4453,1346,1140
4454,1346,1141
4455,1346,1143
4456,1346,2527
4457,1347,189
4458,1347,1140
4459,1347,1143
4460,1347,2527
4461,1348,189
4462,1348,1140
4463,1348,1143
4464,1348,2527
4465,1349,189
4466,1349,1075
4467,1349,1140
4468,1349,1141
4469,1349,1142
4470,1349,2527
4471,1350,189
4472,1350,1073
4473,1350,1074
4474,1350,1075
4475,1350,1140
4476,1350,1141
4477,1350,1142
4478,1350,2527
4479,1351,189
4480,1351,1073
4481,1351,1074
4482,1351,1141
4483,1351,1142
4484,1351,2527
4485,1352,189
4486,1352,1072
4487,1352,1073
4488,1352,1076
4489,1352,1077
4490,1352,2527
4491,1353,189
4492,1353,1072
4493,1353,1073
4494,1353,1076
4495,1353,1077
4496,1353,1406
4497,1353,1407
4498,1353,2527
4499,1354,189
4500,1354,1072
4501,1354,1073
4502,1354,1076
4503,1354,1406
4504,1354,1407
4505,1354,1410
4506,1354,2527
4507,1355,189
4508,1355,501
4509,1355,502
4510,1355,1073
4511,1355,1074
4512,1355,1406
4513,1355,1407
4514,1355,1410
4515,1355,2527
4516,1356,189
4517,1356,501
4518,1356,502
4519,1356,504
4520,1356,1073
4521,1356,1074
4522,1356,1406
4523,1356,1407
4524,1356,1410
4525,1356,2527
4526,1357,189
4527,1357,501
4528,1357,502
4529,1357,504
4530,1357,1406
4531,1357,1407
4532,1357,1410
4533,1357,2527
4534,1358,189
4535,1358,501
4536,1358,502
4537,1358,504
4538,1358,1406
4539,1358,1407
4540,1358,2527
4541,1358,2528
4542,1359,189
4543,1359,501
4544,1359,502
4545,1359,503
4546,1359,2527
4547,1359,2528
4548,1360,189
4549,1360,502
4550,1360,503
4551,1360,2528
4552,1361,189
4553,1361,361
4554,1361,362
4555,1361,2528
4556,1362,189
4557,1362,360
4558,1362,361
4559,1362,362
4560,1362,365
4561,1362,2528
4562,1363,189
4563,1363,360
4564,1363,361
4565,1363,364
4566,1363,365
4567,1363,2528
4568,1364,189
4569,1364,360
4570,1364,361
4571,1364,364
4572,1364,365
4573,1364,787
4574,1364,2528
4575,1365,189
4576,1365,360
4577,1365,363
4578,1365,364
4579,1365,787
4580,1365,788
4581,1365,2528
4582,1366,189
4583,1366,363
4584,1366,364
4585,1366,787
4586,1366,788
4587,1366,2528
4588,1367,189
4589,1367,363
4590,1367,364
4591,1367,787
4592,1367,788
4593,1367,2528
4594,1368,189
4595,1368,501
4596,1368,788
4597,1368,789
4598,1368,2528
4599,1369,189
4600,1369,501
4601,1369,502
4602,1369,788
4603,1369,789
4604,1369,1365
4605,1369,1366
4606,1369,2528
4607,1370,189
4608,1370,499
4609,1370,500
4610,1370,501
4611,1370,502
4612,1370,789
4613,1370,790
4614,1370,1365
4615,1370,1366
4616,1370,2528
4617,1370,2529
4618,1371,189
4619,1371,499
4620,1371,500
4621,1371,502
4622,1371,503
4623,1371,787
4624,1371,790
4625,1371,791
4626,1371,1365
4627,1371,1366
4628,1371,2528
4629,1371,2529
4630,1372,189
4631,1372,499
4632,1372,500
4633,1372,502
4634,1372,503
4635,1372,787
4636,1372,788
4637,1372,791
4638,1372,792
4639,1372,1365
4640,1372,2529
4641,1373,189
4642,1373,499
4643,1373,500
4644,1373,502
4645,1373,787
4646,1373,788
4647,1373,792
4648,1373,793
4649,1373,1365
4650,1373,2529
4651,1374,189
4652,1374,499
4653,1374,500
4654,1374,502
4655,1374,788
4656,1374,789
4657,1374,793
4658,1374,1365
4659,1374,1366
4660,1374,2529
4661,1375,189
4662,1375,499
4663,1375,500
4664,1375,501
4665,1375,502
4666,1375,788
4667,1375,789
4668,1375,790
4669,1375,793
4670,1375,1365
4671,1375,1366
4672,1375,2529
4673,1376,189
4674,1376,501
4675,1376,502
4676,1376,789
4677,1376,790
4678,1376,791
4679,1376,793
4680,1376,1365
4681,1376,1366
4682,1376,2529
4683,1377,189
4684,1377,501
4685,1377,790
4686,1377,791
4687,1377,2529
4688,1378,189
4689,1378,791
4690,1378,2529
4691,1379,189
4692,1379,2529
4693,1380,189
4694,1380,2529
4695,1381,189
4696,1381,2529
4697,1382,189
4698,1382,2529
4699,1382,2530
4700,1383,189
4701,1383,2529
4702,1383,2530
4703,1384,189
4704,1384,387
4705,1384,388
4706,1384,2530
4707,1385,189
4708,1385,386
4709,1385,387
4710,1385,388
4711,1385,2530
4712,1386,189
4713,1386,386
4714,1386,387
4715,1386,389
4716,1386,390
4717,1386,2530
4718,1387,188
4719,1387,189
4720,1387,386
4721,1387,387
4722,1387,389
4723,1387,390
4724,1387,2530
4725,1388,188
4726,1388,189
4727,1388,386
4728,1388,387
4729,1388,389
4730,1388,2530
4731,1389,188
4732,1389,387
4733,1389,388
4734,1389,2530
4735,1390,188
4736,1390,387
4737,1390,388
4738,1390,2530
4739,1390,2531
4740,1391,188
4741,1391,691
4742,1391,692
4743,1391,2530
4744,1391,2531
4745,1392,188
4746,1392,689
4747,1392,690
4748,1392,691
4749,1392,692
4750,1392,2531
4751,1393,188
4752,1393,689
4753,1393,690
4754,1393,693
4755,1393,2531
4756,1394,188
4757,1394,689
4758,1394,690
4759,1394,693
4760,1394,694
4761,1394,930
4762,1394,2531
4763,1395,188
4764,1395,689
4765,1395,690
4766,1395,693
4767,1395,694
4768,1395,929
4769,1395,930
4770,1395,2531
4771,1396,188
4772,1396,689
4773,1396,690
4774,1396,693
4775,1396,929
4776,1396,930
4777,1396,932
4778,1396,2530
4779,1396,2531
4780,1397,188
4781,1397,690
4782,1397,693
4783,1397,929
4784,1397,930
4785,1397,932
4786,1397,2530
4787,1397,2531
4788,1398,188
4789,1398,929
4790,1398,930
4791,1398,932
4792,1398,2530
4793,1398,2531
4794,1399,188
4795,1399,929
4796,1399,930
4797,1399,2530
4798,1399,2531
4799,1400,188
4800,1400,2530
4801,1401,188
4802,1401,2530
4803,1401,2531
4804,1402,188
4805,1402,678
4806,1402,681
4807,1402,2530
4808,1402,2531
4809,1403,188
4810,1403,677
4811,1403,678
4812,1403,681
4813,1403,2531
4814,1404,188
4815,1404,677
4816,1404,678
4817,1404,2531
4818,1405,188
4819,1405,677
4820,1405,678
4821,1405,681
4822,1405,2531
4823,1406,188
4824,1406,677
4825,1406,678
4826,1406,2531
4827,1407,188
4828,1407,677
4829,1407,678
4830,1407,679
4831,1407,2531
4832,1407,2532
4833,1408,188
4834,1408,678
4835,1408,679
4836,1408,2531
4837,1408,2532
4838,1409,188
4839,1409,2532
4840,1410,188
4841,1410,2532
4842,1411,188
4843,1411,2532
4844,1412,188
4845,1412,2532
4846,1413,188
4847,1413,2532
4848,1414,188
4849,1414,2532
4850,1415,188
4851,1415,2532
4852,1416,187
4853,1416,188
4854,1416,2532
4855,1417,187
4856,1417,188
4857,1417,2532
4858,1418,187
4859,1418,2532
4860,1419,187
4861,1419,2532
4862,1420,187
4863,1420,2532
4864,1421,187
4865,1421,2532
4866,1422,187
4867,1422,2532
4868,1422,2533
4869,1423,187
4870,1423,2532
4871,1423,2533
4872,1424,187
4873,1424,2533
4874,1425,187
4875,1425,2533
4876,1426,187
4877,1426,2533
4878,1427,187
4879,1427,2533
4880,1428,187
4881,1428,2533
4882,1429,187
4883,1429,2533
4884,1430,187
4885,1430,2533
4886,1431,187
4887,1431,2533
4888,1432,187
4889,1432,2533
4890,1433,187
4891,1433,2533
4892,1434,187
4893,1434,2533
4894,1435,187
4895,1435,2533
4896,1436,187
4897,1436,2533
4898,1437,187
4899,1437,2533
4900,1438,187
4901,1438,2533
4902,1439,187
4903,1439,2533
4904,1440,187
4905,1440,2533
4906,1440,2534
4907,1441,187
4908,1441,1248
4909,1441,1249
4910,1441,2533
4911,1441,2534
4912,1442,187
4913,1442,849
4914,1442,850
4915,1442,1246
4916,1442,1247
4917,1442,1248
4918,1442,1249
4919,1442,1251
4920,1442,1252
4921,1442,2534
4922,1443,187
4923,1443,849
4924,1443,850
4925,1443,1244
4926,1443,1245
4927,1443,1246
4928,1443,1247
4929,1443,1251
4930,1443,1252
4931,1443,2534
4932,1444,187
4933,1444,849
4934,1444,850
4935,1444,1244
4936,1444,1245
4937,1444,1246
4938,1444,1251
4939,1444,1252
4940,1444,2534
4941,1445,187
4942,1445,848
4943,1445,849
4944,1445,852
4945,1445,1244
4946,1445,1245
4947,1445,2534
4948,1446,187
4949,1446,848
4950,1446,849
4951,1446,853
4952,1446,854
4953,1446,2534
4954,1447,187
4955,1447,848
4956,1447,849
4957,1447,853
4958,1447,854
4959,1447,2534
4960,1448,187
4961,1448,848
4962,1448,849
4963,1448,850
4964,1448,851
4965,1448,2534
4966,1449,187
4967,1449,850
4968,1449,851
4969,1449,2534
4970,1450,187
4971,1450,2534
4972,1450,2535
4973,1451,187
4974,1451,2534
4975,1451,2535
4976,1452,187
4977,1452,2535
4978,1453,187
4979,1453,2535
4980,1453,2536
4981,1454,187
4982,1454,2535
4983,1454,2536
4984,1455,187
4985,1455,2536
4986,1456,187
4987,1456,2536
4988,1457,187
4989,1457,2536
4990,1458,187
4991,1458,2536
4992,1459,187
4993,1459,2536
4994,1460,187
4995,1460,259
4996,1460,260
4997,1460,2536
4998,1461,187
4999,1461,259
5000,1461,260
5001,1461,265
5002,1461,2536
5003,1462,187
5004,1462,259
5005,1462,260
5006,1462,265
5007,1462,266
5008,1462,2536
5009,1463,187
5010,1463,259
5011,1463,260
5012,1463,265
5013,1463,266
5014,1463,267
5015,1463,818
5016,1463,2536
5017,1464,186
5018,1464,187
5019,1464,259
5020,1464,260
5021,1464,261
5022,1464,266
5023,1464,267
5024,1464,816
5025,1464,817
5026,1464,818
5027,1464,2536
5028,1465,186
5029,1465,187
5030,1465,260
5031,1465,261
5032,1465,266
5033,1465,816
5034,1465,817
5035,1465,819
5036,1465,2536
5037,1466,186
5038,1466,266
5039,1466,816
5040,1466,817
5041,1466,819
5042,1466,820
5043,1466,2536
5044,1467,186
5045,1467,816
5046,1467,819
5047,1467,820
5048,1467,2536
5049,1468,186
5050,1468,816
5051,1468,817
5052,1468,819
5053,1468,1385
5054,1468,1386
5055,1468,2536
5056,1469,186
5057,1469,816
5058,1469,817
5059,1469,819
5060,1469,1384
5061,1469,1385
5062,1469,1386
5063,1469,2536
5064,1470,186
5065,1470,816
5066,1470,817
5067,1470,1384
5068,1470,1385
5069,1470,2536
5070,1471,186
5071,1471,1384
5072,1471,1385
5073,1471,1388
5074,1471,2536
5075,1472,186
5076,1472,1383
5077,1472,1384
5078,1472,1385
5079,1472,1388
5080,1472,2536
5081,1473,186
5082,1473,1383
5083,1473,1384
5084,1473,1385
5085,1473,2536
5086,1474,186
5087,1474,1383
5088,1474,1384
5089,1474,2536
5090,1475,186
5091,1475,2536
5092,1475,2537
5093,1476,186
5094,1476,2536
5095,1476,2537
5096,1477,186
5097,1477,2537
5098,1478,186
5099,1478,2537
5100,1479,186
5101,1479,2537
5102,1480,186
5103,1480,2537
5104,1481,186
5105,1481,2537
5106,1482,186
5107,1482,2537
5108,1483,186
5109,1483,2537
5110,1484,186
5111,1484,2537
5112,1485,186
5113,1485,2537
5114,1486,186
5115,1486,2537
5116,1487,186
5117,1487,2537
5118,1488,186
5119,1488,2537
5120,1489,186
5121,1489,2537
5122,1490,186
5123,1490,858
5124,1490,859
5125,1490,2537
5126,1491,186
5127,1491,858
5128,1491,859
5129,1491,861
5130,1491,2537
5131,1491,2538
5132,1492,186
5133,1492,858
5134,1492,859
5135,1492,861
5136,1492,1981
5137,1492,2537
5138,1492,2538
5139,1493,186
5140,1493,858
5141,1493,861
5142,1493,1981
5143,1493,1984
5144,1493,1985
5145,1493,2538
5146,1494,186
5147,1494,858
5148,1494,859
5149,1494,861
5150,1494,1981
5151,1494,1984
5152,1494,1985
5153,1494,2538
5154,1495,186
5155,1495,858
5156,1495,859
5157,1495,1172
5158,1495,1173
5159,1495,1981
5160,1495,1984
5161,1495,1985
5162,1495,1986
5163,1495,2538
5164,1496,186
5165,1496,859
5166,1496,1172
5167,1496,1173
5168,1496,1175
5169,1496,1981
5170,1496,1982
5171,1496,1985
5172,1496,1986
5173,1496,1987
5174,1496,1988
5175,1496,2538
5176,1497,186
5177,1497,349
5178,1497,350
5179,1497,1172
5180,1497,1173
5181,1497,1175
5182,1497,1981
5183,1497,1982
5184,1497,1987
5185,1497,1988
5186,1497,2538
5187,1498,186
5188,1498,349
5189,1498,350
5190,1498,1172
5191,1498,1175
5192,1498,1176
5193,1498,1981
5194,1498,1982
5195,1498,1983
5196,1498,1984
5197,1498,1987
5198,1498,2538
5199,1499,186
5200,1499,348
5201,1499,349
5202,1499,352
5203,1499,1172
5204,1499,1173
5205,1499,1176
5206,1499,1983
5207,1499,1984
5208,1499,1985
5209,1499,2538
5210,1500,186
5211,1500,348
5212,1500,349
5213,1500,352
5214,1500,1172
5215,1500,1173
5216,1500,1176
5217,1500,1984
5218,1500,1985
5219,1500,2538
5220,1501,186
5221,1501,348
5222,1501,349
5223,1501,352
5224,1501,1172
5225,1501,1173
5226,1501,1176
5227,1501,1985
5228,1501,2538
5229,1502,186
5230,1502,348
5231,1502,349
5232,1502,350
5233,1502,352
5234,1502,1173
5235,1502,1174
5236,1502,1176
5237,1502,2538
5238,1503,186
5239,1503,349
5240,1503,350
5241,1503,351
5242,1503,1173
5243,1503,1174
5244,1503,1175
5245,1503,2538
5246,1504,186
5247,1504,350
5248,1504,351
5249,1504,1174
5250,1504,1175
5251,1504,2538
5252,1505,186
5253,1505,2538
5254,1506,186
5255,1506,2538
5256,1507,186
5257,1507,2538
5258,1508,186
5259,1508,1630
5260,1508,1631
5261,1508,2538
5262,1509,186
5263,1509,1629
5264,1509,1630
5265,1509,1631
5266,1509,1633
5267,1509,2538
5268,1510,186
5269,1510,1629
5270,1510,1630
5271,1510,1633
5272,1510,2538
5273,1510,2539
5274,1511,186
5275,1511,1629
5276,1511,1630
5277,1511,1632
5278,1511,1633
5279,1511,2538
5280,1511,2539
5281,1512,186
5282,1512,1629
5283,1512,1630
5284,1512,1632
5285,1512,2539
5286,1513,186
5287,1513,1629
5288,1513,1630
5289,1513,1632
5290,1513,2539
5291,1514,186
5292,1514,1629
5293,1514,1630
5294,1514,1631
5295,1514,2539
5296,1515,186
5297,1515,1631
5298,1515,2539
5299,1516,186
5300,1516,2539
5301,1517,186
5302,1517,2539
5303,1518,186
5304,1518,2539
5305,1519,186
5306,1519,2539
5307,1520,186
5308,1520,502
5309,1520,503
5310,1520,2539
5311,1521,186
5312,1521,502
5313,1521,503
5314,1521,506
5315,1521,2539
5316,1522,186
5317,1522,502
5318,1522,503
5319,1522,506
5320,1522,2539
5321,1523,186
5322,1523,502
5323,1523,503
5324,1523,2539
5325,1524,186
5326,1524,502
5327,1524,503
5328,1524,504
5329,1524,2539
5330,1525,185
5331,1525,186
5332,1525,504
5333,1525,2539
5334,1525,2540
5335,1526,185
5336,1526,186
5337,1526,2539
5338,1526,2540
5339,1527,185
5340,1527,2540
5341,1528,185
5342,1528,2540
5343,1529,185
5344,1529,2540
5345,1530,185
5346,1530,722
5347,1530,723
5348,1530,2540
5349,1531,185
5350,1531,722
5351,1531,723
5352,1531,2540
5353,1532,185
5354,1532,721
5355,1532,722
5356,1532,725
5357,1532,2540
5358,1533,185
5359,1533,721
5360,1533,722
5361,1533,725
5362,1533,1850
5363,1533,1851
5364,1533,2540
5365,1533,2541
5366,1534,185
5367,1534,721
5368,1534,722
5369,1534,725
5370,1534,1849
5371,1534,1850
5372,1534,1851
5373,1534,1853
5374,1534,2540
5375,1534,2541
5376,1535,185
5377,1535,722
5378,1535,723
5379,1535,1849
5380,1535,1850
5381,1535,1853
5382,1535,2541
5383,1536,185
5384,1536,722
5385,1536,723
5386,1536,1849
5387,1536,1850
5388,1536,1853
5389,1536,2541
5390,1537,185
5391,1537,1849
5392,1537,1850
5393,1537,1852
5394,1537,1853
5395,1537,2064
5396,1537,2541
5397,1538,185
5398,1538,1850
5399,1538,1851
5400,1538,1852
5401,1538,2061
5402,1538,2062
5403,1538,2064
5404,1538,2541
5405,1539,185
5406,1539,1850
5407,1539,1851
5408,1539,2061
5409,1539,2062
5410,1539,2064
5411,1539,2541
5412,1540,185
5413,1540,743
5414,1540,2061
5415,1540,2062
5416,1540,2064
5417,1540,2541
5418,1541,185
5419,1541,743
5420,1541,744
5421,1541,1407
5422,1541,2061
5423,1541,2062
5424,1541,2064
5425,1541,2541
5426,1542,185
5427,1542,743
5428,1542,744
5429,1542,746
5430,1542,1406
5431,1542,1407
5432,1542,2061
5433,1542,2062
5434,1542,2064
5435,1542,2541
5436,1543,185
5437,1543,743
5438,1543,744
5439,1543,746
5440,1543,1405
5441,1543,1406
5442,1543,1407
5443,1543,2061
5444,1543,2062
5445,1543,2541
5446,1544,185
5447,1544,742
5448,1544,743
5449,1544,746
5450,1544,1404
5451,1544,1405
5452,1544,1406
5453,1544,2541
5454,1545,185
5455,1545,742
5456,1545,743
5457,1545,746
5458,1545,1403
5459,1545,1404
5460,1545,1405
5461,1545,1408
5462,1545,1409
5463,1545,2541
5464,1546,185
5465,1546,742
5466,1546,743
5467,1546,1402
5468,1546,1403
5469,1546,1408
5470,1546,1409
5471,1546,2541
5472,1546,2542
5473,1547,185
5474,1547,1402
5475,1547,1403
5476,1547,1406
5477,1547,1407
5478,1547,2541
5479,1547,2542
5480,1548,185
5481,1548,1402
5482,1548,1405
5483,1548,1406
5484,1548,2542
5485,1549,185
5486,1549,1402
5487,1549,1403
5488,1549,1405
5489,1549,2542
5490,1550,185
5491,1550,1402
5492,1550,1403
5493,1550,1404
5494,1550,2542
5495,1551,185
5496,1551,1403
5497,1551,1404
5498,1551,2542
5499,1552,185
5500,1552,2542
5501,1553,185
5502,1553,2542
5503,1554,185
5504,1554,2542
5505,1555,185
5506,1555,2542
5507,1556,185
5508,1556,786
5509,1556,787
5510,1556,2542
5511,1557,185
5512,1557,785
5513,1557,786
5514,1557,787
5515,1557,2542
5516,1558,185
5517,1558,784
5518,1558,785
5519,1558,786
5520,1558,2542
5521,1559,185
5522,1559,783
5523,1559,784
5524,1559,785
5525,1559,788
5526,1559,789
5527,1559,2542
5528,1560,185
5529,1560,782
5530,1560,783
5531,1560,784
5532,1560,788
5533,1560,2542
5534,1561,185
5535,1561,782
5536,1561,783
5537,1561,787
5538,1561,788
5539,1561,2542
5540,1561,2543
5541,1562,185
5542,1562,782
5543,1562,783
5544,1562,785
5545,1562,786
5546,1562,2542
5547,1562,2543
5548,1563,185
5549,1563,782
5550,1563,783
5551,1563,785
5552,1563,2543
5553,1564,185
5554,1564,782
5555,1564,783
5556,1564,2543
5557,1565,185
5558,1565,2543
5559,1566,184
5560,1566,185
5561,1566,2543
5562,1567,184
5563,1567,185
5564,1567,2543
5565,1568,184
5566,1568,2543
5567,1568,2544
5568,1569,184
5569,1569,2543
5570,1569,2544
5571,1570,184
5572,1570,2544
5573,1571,184
5574,1571,2544
5575,1572,184
5576,1572,1782
5577,1572,1783
5578,1572,2544
5579,1573,184
5580,1573,1782
5581,1573,1783
5582,1573,2544
5583,1574,184
5584,1574,1782
5585,1574,1783
5586,1574,1785
5587,1574,2544
5588,1575,184
5589,1575,1782
5590,1575,1785
5591,1575,2544
5592,1576,184
5593,1576,1782
5594,1576,1785
5595,1576,2544
5596,1577,184
5597,1577,1782
5598,1577,1783
5599,1577,1785
5600,1577,2544
5601,1578,184
5602,1578,909
5603,1578,910
5604,1578,1782
5605,1578,1783
5606,1578,1785
5607,1578,2544
5608,1579,184
5609,1579,909
5610,1579,910
5611,1579,913
5612,1579,1782
5613,1579,1783
5614,1579,2544
5615,1580,184
5616,1580,908
5617,1580,909
5618,1580,913
5619,1580,1783
5620,1580,2544
5621,1580,2545
5622,1581,184
5623,1581,908
5624,1581,909
5625,1581,913
5626,1581,2544
5627,1581,2545
5628,1582,184
5629,1582,908
5630,1582,909
5631,1582,910
5632,1582,913
5633,1582,2545
5634,1583,184
5635,1583,909
5636,1583,910
5637,1583,1689
5638,1583,1690
5639,1583,2545
5640,1584,184
5641,1584,910
5642,1584,1689
5643,1584,1690
5644,1584,1693
5645,1584,2545
5646,1585,184
5647,1585,1689
5648,1585,1690
5649,1585,1693
5650,1585,2545
5651,1586,184
5652,1586,1689
5653,1586,1690
5654,1586,1693
5655,1586,2545
5656,1587,184
5657,1587,1689
5658,1587,1690
5659,1587,1691
5660,1587,1693
5661,1587,2545
5662,1588,184
5663,1588,1690
5664,1588,1691
5665,1588,2545
5666,1589,184
5667,1589,2545
5668,1590,184
5669,1590,2545
5670,1591,184
5671,1591,2545
5672,1592,184
5673,1592,2545
5674,1592,2546
5675,1593,184
5676,1593,2545
5677,1593,2546
5678,1594,184
5679,1594,2546
5680,1595,184
5681,1595,2546
5682,1596,184
5683,1596,2546
5684,1597,184
5685,1597,1489
5686,1597,2546
5687,1598,184
5688,1598,1489
5689,1598,1490
5690,1598,2546
5691,1599,184
5692,1599,1488
5693,1599,1489
5694,1599,1490
5695,1599,2546
5696,1599,2547
5697,1600,184
5698,1600,1488
5699,1600,1489
5700,1600,1491
5701,1600,2546
5702,1600,2547
5703,1601,184
5704,1601,1488
5705,1601,1489
5706,1601,1491
5707,1601,2547
5708,1602,184
5709,1602,1488
5710,1602,1489
5711,1602,1491
5712,1602,2547
5713,1603,184
5714,1603,1488
5715,1603,1489
5716,1603,2547
5717,1604,184
5718,1604,2547
5719,1605,184
5720,1605,2547
5721,1606,184
5722,1606,2547
5723,1607,184
5724,1607,2547
5725,1608,184
5726,1608,2547
5727,1609,184
5728,1609,2547
5729,1610,184
5730,1610,2547
5731,1610,2548
5732,1611,184
5733,1611,2547
5734,1611,2548
5735,1612,184
5736,1612,2548
5737,1613,184
5738,1613,2548
5739,1614,184
5740,1614,2548
5741,1615,183
5742,1615,184
5743,1615,2548
5744,1615,2549
5745,1616,183
5746,1616,184
5747,1616,441
5748,1616,442
5749,1616,1420
5750,1616,1421
5751,1616,1962
5752,1616,1963
5753,1616,2548
5754,1616,2549
5755,1617,183
5756,1617,440
5757,1617,441
5758,1617,442
5759,1617,1420
5760,1617,1421
5761,1617,1961
5762,1617,1962
5763,1617,1963
5764,1617,1965
5765,1617,2549
5766,1618,183
5767,1618,439
5768,1618,440
5769,1618,442
5770,1618,443
5771,1618,1419
5772,1618,1420
5773,1618,1423
5774,1618,1961
5775,1618,1962
5776,1618,1965
5777,1618,2549
5778,1619,183
5779,1619,439
5780,1619,440
5781,1619,443
5782,1619,444
5783,1619,1419
5784,1619,1420
5785,1619,1423
5786,1619,1961
5787,1619,1962
5788,1619,1965
5789,1619,2336
5790,1619,2337
5791,1619,2549
5792,1620,183
5793,1620,439
5794,1620,440
5795,1620,444
5796,1620,445
5797,1620,1419
5798,1620,1420
5799,1620,1423
5800,1620,1961
5801,1620,1962
5802,1620,1965
5803,1620,2336
5804,1620,2337
5805,1620,2549
5806,1621,183
5807,1621,439
5808,1621,440
5809,1621,441
5810,1621,445
5811,1621,446
5812,1621,1419
5813,1621,1420
5814,1621,1421
5815,1621,1422
5816,1621,1961
5817,1621,1962
5818,1621,1963
5819,1621,2336
5820,1621,2337
5821,1621,2341
5822,1621,2342
5823,1621,2549
5824,1622,183
5825,1622,440
5826,1622,441
5827,1622,442
5828,1622,446
5829,1622,1421
5830,1622,1422
5831,1622,1963
5832,1622,2336
5833,1622,2337
5834,1622,2341
5835,1622,2342
5836,1622,2549
5837,1623,183
5838,1623,441
